Tidal current
	"Status"	"fully operational"
	"Name"	"FloTEC"
	"Commercial Readiness"	"commercial project"
	"Phase"	""
	"Country"	"United Kingdom"
	"Sea"	"North Sea"
	"Region"	"EMEC, Fall of Warness tidal test site"
	"Latitude (° N)"	"59.16"
	"Longitude (° E)"	"-2.805"
	"Capacity [MW]"	"2"
	"Energy source"	"marine energy (current)"
	"Number of converters"	"1"
	"(Estimated) begin of construction"	""
	"(Estimated) commissioning"	""
	"(Estimated) decommissioning"	"31.12.2036"
	"Owner"	"Orbital Marine Power Ltd."
	"Project developer"	"Orbital Marine Power Ltd."
	"Operator"	"Orbital Marine Power Ltd."
	"Converter manufacturer"	"Orbital Marine Power Ltd."
	"Converter type"	"Orbital O2 2MW"
	"Converter working principle"	"Horizontal Axis Turbine"
	"Converter capacity [MW]"	"2"
	"Website"	"https://orbitalmarine.com/flotec/"
	"geometry"	"POINT (-312251.17167513 8215049.6814755)"
	"Status"	"early planning"
	"Name"	"Eday (1)"
	"Commercial Readiness"	"commercial project"
	"Phase"	"1"
	"Country"	"United Kingdom"
	"Sea"	"Atlantic Ocean"
	"Region"	"EMEC, Fall of Warness tidal test site"
	"Latitude (° N)"	"59.16"
	"Longitude (° E)"	"-2.805"
	"Capacity [MW]"	"2.4"
	"Energy source"	"marine energy (current)"
	"Number of converters"	"1"
	"(Estimated) begin of construction"	""
	"(Estimated) commissioning"	"31.12.2027"
	"(Estimated) decommissioning"	""
	"Owner"	"Orbital Marine Power Ltd."
	"Project developer"	"Orbital Marine Power Ltd."
	"Operator"	"Orbital Marine Power Ltd."
	"Converter manufacturer"	"Orbital Marine Power Ltd."
	"Converter type"	"Orbital O2 2MW"
	"Converter working principle"	"Horizontal Axis Turbine"
	"Converter capacity [MW]"	"2"
	"Website"	"https://orbitalmarine.com/projectsites/"
	"geometry"	"POINT (-312251.17167513 8215049.6814755)"
	"Status"	"early planning"
	"Name"	"Eday (2)"
	"Commercial Readiness"	"commercial project"
	"Phase"	"2"
	"Country"	"United Kingdom"
	"Sea"	"Atlantic Ocean"
	"Region"	"EMEC, Fall of Warness tidal test site"
	"Latitude (° N)"	"59.16"
	"Longitude (° E)"	"-2.805"
	"Capacity [MW]"	"4.8"
	"Energy source"	"marine energy (current)"
	"Number of converters"	"2"
	"(Estimated) begin of construction"	""
	"(Estimated) commissioning"	"31.12.2027"
	"(Estimated) decommissioning"	""
	"Owner"	"Orbital Marine Power Ltd."
	"Project developer"	"Orbital Marine Power Ltd."
	"Operator"	"Orbital Marine Power Ltd."
	"Converter manufacturer"	"Orbital Marine Power Ltd."
	"Converter type"	"Orbital O2 2MW"
	"Converter working principle"	"Horizontal Axis Turbine"
	"Converter capacity [MW]"	"2"
	"Website"	"https://orbitalmarine.com/projectsites/"
	"geometry"	"POINT (-312251.17167513 8215049.6814755)"

Bathymetry
	"Band 1"	"5"

