Marine energy testing facilities
	"Test_Facility"	"Ocean Plug - Portuguese Pilot Zone"
	"Short_Name"	"Ocean Plug"
	"Facility_Type"	"test site"
	"Sea"	"Atlantic Ocean"
	"Continent"	"Europe"
	"Country"	"Portugal"
	"Region"	"Leiria District"
	"Latitude"	"39.82"
	"Longitude"	"-9.149"
	"Estimated_Commissioning"	""
	"Website"	"http://www.oceanplug.ren.pt/en-GB/"
	"Capacity"	"4 grid connected test berths for wave energy converters of 3 MW @ 15 kV each"
	"Major_Projects"	""
	"Image"	"<img src=""img/representative/oceanplug.jpg" />(<a href="http://www.oceanplug.ren.pt/en-GB/infraestruturas/" target="_blank">source</a>)"
	"tooltip"	"<table><tr><td>Ocean Plug - Portuguese Pilot Zone</td><td><img src=""img/logos/ocean_plug.png" /></td></tr><tr><td colspan="2"><img src="img/representative/oceanplug.jpg" /></td></tr></table>"
	"geometry"	"POINT (-1018462.02126766 4839819.54319622)"

EEZ boundaries
	"id"	"2,152"
	"line_id"	"4,074"
	"line_name"	"Portugal Straight Baseline"
	"line_type"	"Straight Baseline"
	"mrgid_sov1"	"2,243"
	"mrgid_ter1"	"2,243"
	"territory1"	"Portugal"
	"sovereign1"	"Portugal"
	"mrgid_ter2"	"0"
	"territory2"	""
	"mrgid_sov2"	"0"
	"sovereign2"	""
	"mrgid_eez1"	"5,688"
	"eez1"	"Portuguese Exclusive Economic Zone"
	"mrgid_eez2"	"0"
	"eez2"	""
	"source1"	"Instituto Hidrográfico de Portugal"
	"url1"	"http://www.hidrografico.pt/download-gratuito.php"
	"source2"	""
	"url2"	""
	"source3"	""
	"url3"	""
	"origin"	"External"
	"doc_date"	"NULL"
	"mrgid_jreg"	"0"
	"joint_reg"	""
	"length_km"	"174"
	"geometry"	"MULTILINESTRING ((-991763.88930444 4892668.22958363, -1062451.77709012 4790494.29499704, -1063880.37351132 4789220.40105457, -1061765.30318624 4781484.43565879, -1057906.22379476 4690254.86924826))"

Bathymetry
	"Band 1"	"-59.5619"

