Tidal current
	"Status"	"fully operational"
	"Name"	"Shetland Tidal Array (1)"
	"Commercial Readiness"	"commercial project"
	"Phase"	"1"
	"Country"	"United Kingdom"
	"Sea"	"North Sea"
	"Region"	"near Cullivoe, Bluemull Sound, Shetlands"
	"Latitude (° N)"	"60.699"
	"Longitude (° E)"	"-0.983"
	"Capacity [MW]"	"0.3"
	"Energy source"	"marine energy (current)"
	"Number of converters"	"3"
	"(Estimated) begin of construction"	""
	"(Estimated) commissioning"	"23.02.2017"
	"(Estimated) decommissioning"	""
	"Owner"	"Nova Innovation"
	"Project developer"	"Nova Innovation"
	"Operator"	"Nova Innovation"
	"Converter manufacturer"	"Nova Innovation"
	"Converter type"	"Nova M100"
	"Converter working principle"	"Horizontal Axis Turbine"
	"Converter capacity [MW]"	"0.1"
	"Website"	"https://www.novainnovation.com/bluemull-sound"
	"geometry"	"POINT (-109427.05944979 8557034.27272329)"
	"Status"	"partly operational"
	"Name"	"Shetland Tidal Array (2) (EnFAIT))"
	"Commercial Readiness"	"commercial project"
	"Phase"	"2"
	"Country"	"United Kingdom"
	"Sea"	"North Sea"
	"Region"	"near Cullivoe, Bluemull Sound, Shetlands"
	"Latitude (° N)"	"60.699"
	"Longitude (° E)"	"-0.983"
	"Capacity [MW]"	"0.3"
	"Energy source"	"marine energy (current)"
	"Number of converters"	"3"
	"(Estimated) begin of construction"	""
	"(Estimated) commissioning"	"31.12.2020"
	"(Estimated) decommissioning"	""
	"Owner"	"Nova Innovation"
	"Project developer"	"Nova Innovation"
	"Operator"	"Nova Innovation"
	"Converter manufacturer"	"Nova Innovation"
	"Converter type"	"Nova M100"
	"Converter working principle"	"Horizontal Axis Turbine"
	"Converter capacity [MW]"	"0.1"
	"Website"	"http://www.enfait.eu/"
	"geometry"	"POINT (-109427.05944979 8557034.27272329)"

Bathymetry
	"Band 1"	"29"

